# ----------------------------------------
# Corp Site Adult Learner
# Copy of CET Campaign Results-Free form 1
# 20241201-20241231
# ----------------------------------------

,Segment,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals
Page path and screen class,First user campaign,Total users,New users,Active users,Returning users,Views,Sessions,Views per session,Average session duration,Bounce rate,Exits,Total users,New users,Active users,Returning users,Views,Sessions,Views per session,Average session duration,Bounce rate,Exits
/adult-learner/course-detail/NYP-ITLP01/work-study-certificate-leading-to-diploma-in-infocomm-and-digital-media-it-network-and-system-administration-dinsa2,(organic),76,11,75,27,104,93,1.118279569892473,111.48080275268818,0.16129032258064516,55,76,11,75,27,104,93,1.118279569892473,111.48080275268818,0.16129032258064516,55
/adult-learner/course-detail/NYP-HSDP01/diploma-in-health-sciences-paramedicine,(direct),75,15,74,18,94,83,1.1325301204819278,109.79460257831326,0.13253012048192772,40,75,15,74,18,94,83,1.1325301204819278,109.79460257831326,0.13253012048192772,40
/adult-learner/funding/financial-matters-assistance,(organic),75,31,73,31,110,87,1.264367816091954,104.62268503448276,0.20689655172413793,61,75,31,73,31,110,87,1.264367816091954,104.62268503448276,0.20689655172413793,61
/adult-learner/course-detail/NYP-BMDP07/diploma-in-business-practice-hospitality-and-tourism-management,(direct),74,10,74,16,78,82,0.9512195121951219,53.31857042682927,0.12195121951219512,30,74,10,74,16,78,82,0.9512195121951219,53.31857042682927,0.12195121951219512,30
/adult-learner/course-detail/NYP-CI241004/project-management-professional-synchronous-e-learning,(organic),73,55,72,16,93,89,1.0449438202247192,101.49567702247192,0.23595505617977527,70,73,55,72,16,93,89,1.0449438202247192,101.49567702247192,0.23595505617977527,70
/adult-learner/course-detail/NYP-HSCP07/certificate-in-bridging-studies-for-enrolled-nurse,(organic),73,51,73,24,133,96,1.3854166666666667,140.104395125,0.3020833333333333,72,73,51,73,24,133,96,1.3854166666666667,140.104395125,0.3020833333333333,72
/adult-learner/course-detail/NYP-BMDP06/diploma-in-business-practice-supply-chain-management,(direct),72,15,72,15,97,83,1.1686746987951808,85.01873337349397,0.10843373493975904,28,72,15,72,15,97,83,1.1686746987951808,85.01873337349397,0.10843373493975904,28
/adult-learner/course-detail/NYP-HSAF32/advanced-diploma-in-nursing-community-health,(organic),72,29,72,34,109,96,1.1354166666666667,180.10448398958337,0.19791666666666666,63,72,29,72,34,109,96,1.1354166666666667,180.10448398958337,0.19791666666666666,63
/adult-learner/course-detail/NYP-ITDP04/diploma-in-infocomm-and-digital-media-it-network-and-system-administration-dinsa2,(direct),72,19,72,18,93,84,1.1071428571428572,139.95026909523807,0.09523809523809523,33,72,19,72,18,93,84,1.1071428571428572,139.95026909523807,0.09523809523809523,33
/adult-learner/course-detail/NYP-EGDP04/diploma-in-engineering-aerospace-manufacturing,(organic),71,8,70,23,86,80,1.075,143.658690825,0.1,38,71,8,70,23,86,80,1.075,143.658690825,0.1,38
/adult-learner/course-detail/NYP-ITSP09/specialist-diploma-in-business-and-big-data-analytics,(direct),70,18,69,19,84,85,0.9882352941176471,80.52388885882353,0.21176470588235294,44,70,18,69,19,84,85,0.9882352941176471,80.52388885882353,0.21176470588235294,44
/adult-learner/course-detail/NYP-BMSP16/specialist-diploma-in-fund-management-and-administration,(direct),69,13,69,14,89,79,1.1265822784810127,85.38823344303798,0.12658227848101267,32,69,13,69,14,89,79,1.1265822784810127,85.38823344303798,0.12658227848101267,32
/adult-learner/course-detail/NYP-BMSP20/specialist-diploma-in-wholesale-and-trade-management,(direct),69,9,67,15,82,91,0.9010989010989011,23.753611978021976,0.16483516483516483,32,69,9,67,15,82,91,0.9010989010989011,23.753611978021976,0.16483516483516483,32
/adult-learner/course-types/short-courses/singapore-customs-courses-businesses,(referral),67,53,67,17,128,103,1.2427184466019416,142.82419885436892,0.3300970873786408,45,67,53,67,17,128,103,1.2427184466019416,142.82419885436892,0.3300970873786408,45
/adult-learner/course-detail/NYP-CB1579/ai-for-business-communication,(organic),63,35,62,9,72,72,1,143.75280613888893,0.1527777777777778,48,63,35,62,9,72,72,1,143.75280613888893,0.1527777777777778,48
/adult-learner/course-detail/NYP-EGDP06/diploma-in-engineering-electronic-and-digital-engineering,(direct),62,13,62,13,77,68,1.1323529411764706,61.91374886764705,0.08823529411764706,25,62,13,62,13,77,68,1.1323529411764706,61.91374886764705,0.08823529411764706,25
/adult-learner/course-detail/NYP-EGSP18/specialist-diploma-in-biomedical-and-pharmaceutical-engineering,(organic),61,32,61,19,78,71,1.0985915492957747,126.90447136619719,0.16901408450704225,42,61,32,61,19,78,71,1.0985915492957747,126.90447136619719,0.16901408450704225,42
/adult-learner/course-detail/NYP-HSAF35/advanced-diploma-in-nursing-palliative-care,(organic),61,37,60,15,79,72,1.0972222222222223,204.39586401388888,0.18055555555555555,51,61,37,60,15,79,72,1.0972222222222223,204.39586401388888,0.18055555555555555,51
/adult-learner/course-detail/NYP-ITSPA1/post-diploma-certificate-in-business-analytics-part-of-specialist-diploma-in-business-and-big-data-analytics,(organic),61,10,61,20,71,69,1.0289855072463767,73.90230142028986,0.10144927536231885,27,61,10,61,20,71,69,1.0289855072463767,73.90230142028986,0.10144927536231885,27
/adult-learner/course-detail/NYP-EGDP05/diploma-in-engineering-mechatronics,(direct),60,11,60,13,71,64,1.109375,84.326669640625,0.109375,22,60,11,60,13,71,64,1.109375,84.326669640625,0.109375,22
/adult-learner/course-types/recommended/augmented-virtual-reality,(direct),60,38,60,0,60,62,0.967741935483871,1.0162172096774194,0.3548387096774194,29,60,38,60,0,60,62,0.967741935483871,1.0162172096774194,0.3548387096774194,29
/adult-learner,2025S1-sbm-acet,59,0,58,9,83,63,1.3174603174603174,97.19235466666667,0.047619047619047616,27,59,0,58,9,83,63,1.3174603174603174,97.19235466666667,0.047619047619047616,27
/adult-learner/course-detail/NYP-ITSP08/specialist-diploma-in-cybersecurity,(direct),59,12,59,16,84,68,1.2352941176470589,82.32639629411766,0.19117647058823528,28,59,12,59,16,84,68,1.2352941176470589,82.32639629411766,0.19117647058823528,28
/adult-learner/course-detail/NYP-ITSP11/specialist-diploma-in-agile-solutioning-and-devsecops,(organic),59,9,59,24,76,73,1.0410958904109588,120.37343547945206,0.1917808219178082,29,59,9,59,24,76,73,1.0410958904109588,120.37343547945206,0.1917808219178082,29
/adult-learner/course-detail/NYP-ASAP01/advanced-diploma-in-pharmaceutical-sciences,(organic),58,35,58,17,69,70,0.9857142857142858,168.6550486,0.15714285714285714,45,58,35,58,17,69,70,0.9857142857142858,168.6550486,0.15714285714285714,45
/adult-learner/course-detail/NYP-DXSP01/specialist-diploma-in-smart-project-and-facilities-management,(organic),58,34,57,15,79,72,1.0972222222222223,112.06390263888889,0.2916666666666667,60,58,34,57,15,79,72,1.0972222222222223,112.06390263888889,0.2916666666666667,60
/adult-learner/course-detail/NYP-ITSPA2/post-diploma-certificate-in-applied-data-science-part-of-specialist-diploma-in-business-and-big-data-analytics,(direct),58,7,57,9,67,62,1.0806451612903225,35.91120619354839,0.06451612903225806,16,58,7,57,9,67,62,1.0806451612903225,35.91120619354839,0.06451612903225806,16
/adult-learner/course-detail/NYP-BMDP05/diploma-in-business-practice-accounting,2025S1-sbm-acet,57,1,57,6,67,61,1.098360655737705,114.62866332786885,0,43,57,1,57,6,67,61,1.098360655737705,114.62866332786885,0,43
/adult-learner/course-detail/NYP-BMSP15/specialist-diploma-in-supply-chain-management,(direct),56,10,55,17,68,73,0.9315068493150684,90.9648988630137,0.2191780821917808,26,56,10,55,17,68,73,0.9315068493150684,90.9648988630137,0.2191780821917808,26
/adult-learner/find-a-course,2024S2-sbm-acet,56,31,55,8,145,62,2.338709677419355,120.22505011290323,0.14516129032258066,37,56,31,55,8,145,62,2.338709677419355,120.22505011290323,0.14516129032258066,37
/adult-learner/course-detail/NYP-CLSP06/specialist-diploma-in-nutrition-science,(direct),55,6,54,11,63,59,1.0677966101694916,80.88370944067796,0.0847457627118644,19,55,6,54,11,63,59,1.0677966101694916,80.88370944067796,0.0847457627118644,19
/adult-learner/course-detail/NYP-CLSP07/specialist-diploma-in-clinical-research-management,(organic),55,20,55,15,74,61,1.2131147540983607,100.02777075409836,0.04918032786885246,30,55,20,55,15,74,61,1.2131147540983607,100.02777075409836,0.04918032786885246,30
/adult-learner/course-detail/NYP-EGSP09/specialist-diploma-in-cloud-data-centre-technology-and-management,(organic),55,27,54,19,64,61,1.0491803278688525,144.76141393442623,0.18032786885245902,42,55,27,54,19,64,61,1.0491803278688525,144.76141393442623,0.18032786885245902,42
