# ----------------------------------------
# Corp Site Adult Learner
# Copy of CET Campaign Results-Free form 1
# 20241201-20241231
# ----------------------------------------

Segment,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals
Page path and screen class,Total users,New users,Active users,Returning users,Views,Sessions,Views per session,Average session duration,Bounce rate,Exits,Total users,New users,Active users,Returning users,Views,Sessions,Views per session,Average session duration,Bounce rate,Exits
/adult-learner/course-detail/NYP-HSAF43/advanced-diploma-in-nursing-mental-health-admh1,67,18,67,11,75,79,0.9493670886075949,54.14231467088607,0.189873417721519,38,67,18,67,11,75,79,0.9493670886075949,54.14231467088607,0.189873417721519,38
/adult-learner/course-detail/NYP-CB0554/sc102-classification-and-the-harmonised-system,66,13,65,13,88,78,1.1282051282051282,94.75080417948718,0.08974358974358974,29,66,13,65,13,88,78,1.1282051282051282,94.75080417948718,0.08974358974358974,29
/adult-learner/course-detail/NYP-CB1334/digital-marketing,66,22,66,12,76,73,1.0410958904109588,38.088577095890415,0.1780821917808219,29,66,22,66,12,76,73,1.0410958904109588,38.088577095890415,0.1780821917808219,29
/adult-learner/course-detail/NYP-WSCP31_001/food-safety-course-level-4,66,46,66,17,89,80,1.1125,74.2062397875,0.2625,61,66,46,66,17,89,80,1.1125,74.2062397875,0.2625,61
/adult-learner/course-types/recommended/Marketing,66,28,66,9,79,68,1.161764705882353,56.772867794117644,0.08823529411764706,32,66,28,66,9,79,68,1.161764705882353,56.772867794117644,0.08823529411764706,32
/adult-learner/course-detail/NYP-HSAF52/advanced-diploma-in-nursing-perioperative-adpo1,65,22,64,6,73,73,1,55.16378508219177,0.2054794520547945,33,65,22,64,6,73,73,1,55.16378508219177,0.2054794520547945,33
/adult-learner/course-detail/NYP-SI4063_001/sell-and-earn-on-tiktok-classroom-facilitated-asynchronous-e-learning,65,8,65,12,70,69,1.0144927536231885,52.59270644927536,0.057971014492753624,23,65,8,65,12,70,69,1.0144927536231885,52.59270644927536,0.057971014492753624,23
/adult-learner/course-types/brown-bag-learning,65,7,65,7,67,66,1.0151515151515151,14.775351636363636,0,7,65,7,65,7,67,66,1.0151515151515151,14.775351636363636,0,7
/adult-learner/course-detail/NYP-EGSPA3/post-diploma-certificate-in-carbon-management-for-a-sustainable-economy-part-of-specialist-diploma-in-carbon-management-for-sustainability-reporting,64,9,64,14,67,67,1,21.08030876119403,0.04477611940298507,12,64,9,64,14,67,67,1,21.08030876119403,0.04477611940298507,12
/adult-learner/course-detail/NYP-HSAF35/advanced-diploma-in-nursing-palliative-care,64,37,63,16,86,78,1.1025641025641026,206.37338629487184,0.19230769230769232,53,64,37,63,16,86,78,1.1025641025641026,206.37338629487184,0.19230769230769232,53
/adult-learner/course-detail/NYP-CB234002/digitalisation-for-tourism-skillsfuture-for-digital-workplace-20,63,6,63,9,66,67,0.9850746268656716,59.375510761194036,0.04477611940298507,21,63,6,63,9,66,67,0.9850746268656716,59.375510761194036,0.04477611940298507,21
/adult-learner/course-detail/NYP-CL0897/tcm-and-your-immune-system-boosting-your-immunity-with-ideas-from-east-and-west,63,30,62,11,68,70,0.9714285714285714,34.29990525714286,0.2,42,63,30,62,11,68,70,0.9714285714285714,34.29990525714286,0.2,42
/adult-learner/course-detail/NYP-EGEP06/work-study-post-diploma-specialist-diploma-in-robotics-and-automation-systems-design,63,8,62,10,72,64,1.125,44.701099984375,0.03125,22,63,8,62,10,72,64,1.125,44.701099984375,0.03125,22
/adult-learner/course-detail/NYP-WSCP26_001/introduction-to-sake,63,13,63,5,72,69,1.0434782608695652,10.278748231884059,0.057971014492753624,23,63,13,63,5,72,69,1.0434782608695652,10.278748231884059,0.057971014492753624,23
/adult-learner/course-detail/NYP-CB243001/sctp-certificate-in-digital-marketing-and-content-curation,62,8,62,21,67,71,0.9436619718309859,64.91245781690141,0.08450704225352113,24,62,8,62,21,67,71,0.9436619718309859,64.91245781690141,0.08450704225352113,24
/adult-learner/course-detail/NYP-WSCD11_006/financial-planning-and-analysis,62,11,62,11,66,65,1.0153846153846153,37.632096999999995,0.03076923076923077,10,62,11,62,11,66,65,1.0153846153846153,37.632096999999995,0.03076923076923077,10
/adult-learner/course-detail/NYP-CB231024/warehouse-and-inventory-management,61,16,61,13,88,75,1.1733333333333333,110.85852564000001,0.12,39,61,16,61,13,88,75,1.1733333333333333,110.85852564000001,0.12,39
/adult-learner/course-detail/NYP-SI7025_002/fundamentals-to-starting-an-online-business-classroom-facilitated,61,10,61,8,70,66,1.0606060606060606,90.08374092424242,0.09090909090909091,24,61,10,61,8,70,66,1.0606060606060606,90.08374092424242,0.09090909090909091,24
/adult-learner/course-types/recommended/augmented-virtual-reality,61,39,61,0,61,63,0.9682539682539683,1.0207035396825397,0.3492063492063492,29,61,39,61,0,61,63,0.9682539682539683,1.0207035396825397,0.3492063492063492,29
/adult-learner/course-detail/NYP-CB234001/digitalisation-for-transportation-skillsfuture-for-digital-workplace-20,60,6,60,10,61,64,0.953125,35.324146156249995,0.03125,9,60,6,60,10,61,64,0.953125,35.324146156249995,0.03125,9
/adult-learner/course-detail/NYP-CE231002/sustainability-101-for-the-green-economy,60,15,60,9,63,64,0.984375,73.301448859375,0.125,20,60,15,60,9,63,64,0.984375,73.301448859375,0.125,20
/adult-learner/course-detail/NYP-SI4058_002/generative-ai-content-creation-super-sprint-your-sales-and-marketing-performance-classroom-facilitated-practical,60,3,60,16,72,74,0.972972972972973,73.35100682432433,0.06756756756756757,26,60,3,60,16,72,74,0.972972972972973,73.35100682432433,0.06756756756756757,26
/adult-learner/course-detail/NYP-CX1258/bim-revit-for-architecture-level-1,59,23,59,9,72,64,1.125,87.95387390625,0.046875,27,59,23,59,9,72,64,1.125,87.95387390625,0.046875,27
/adult-learner/course-detail/NYP-DXSP09/specialist-diploma-in-spatial-design,59,1,59,19,62,64,0.96875,34.653798609375,0.046875,12,59,1,59,19,62,64,0.96875,34.653798609375,0.046875,12
/adult-learner/course-detail/NYP-HSAF47/advanced-diploma-in-nursing-oncology-adoc1,59,18,59,12,78,74,1.054054054054054,36.20850514864865,0.21621621621621623,35,59,18,59,12,78,74,1.054054054054054,36.20850514864865,0.21621621621621623,35
/adult-learner/course-detail/NYP-ITSPA3/post-diploma-certificate-in-enterprise-big-data-management-part-of-specialist-diploma-in-business-and-big-data-analytics,59,2,59,18,63,60,1.05,18.045180466666668,0.03333333333333333,15,59,2,59,18,63,60,1.05,18.045180466666668,0.03333333333333333,15
/adult-learner/course-detail/NYP-WSCD10_001/wines-of-the-new-world,59,6,59,4,61,60,1.0166666666666666,29.891674883333334,0,9,59,6,59,4,61,60,1.0166666666666666,29.891674883333334,0,9
/adult-learner/course-detail/NYP-CB231023/sustainability-in-sourcing-and-procurement-strategies,58,33,58,7,59,60,0.9833333333333333,48.190896800000004,0.15,23,58,33,58,7,59,60,0.9833333333333333,48.190896800000004,0.15,23
/adult-learner/course-detail/NYP-CB241012/sustainability-reporting-a-practical-guide-and-toolkit-for-small-and-medium-enterprises,58,10,58,9,62,63,0.9841269841269841,38.347320936507934,0.047619047619047616,17,58,10,58,9,62,63,0.9841269841269841,38.347320936507934,0.047619047619047616,17
/adult-learner/course-detail/NYP-CE1540/introduction-to-artificial-intelligence-and-machine-learning-synchronous-e-learning,58,2,58,12,62,61,1.0163934426229508,69.11749999999999,0,14,58,2,58,12,62,61,1.0163934426229508,69.11749999999999,0,14
/adult-learner/course-detail/NYP-CI231002/data-management-and-analysis,58,13,58,17,69,62,1.1129032258064515,42.16273627419355,0.16129032258064516,25,58,13,58,17,69,62,1.1129032258064515,42.16273627419355,0.16129032258064516,25
/adult-learner/course-detail/NYP-CL240003/short-course-on-cultivated-meat-technologies,58,16,58,8,61,65,0.9384615384615385,23.68376724615385,0.07692307692307693,14,58,16,58,8,61,65,0.9384615384615385,23.68376724615385,0.07692307692307693,14
/adult-learner/course-detail/NYP-EGSP22/specialist-diploma-in-sustainable-materials-management,58,9,58,13,66,70,0.9428571428571428,49.180661,0.1,25,58,9,58,13,66,70,0.9428571428571428,49.180661,0.1,25
/adult-learner/course-detail/NYP-HSAF51/advanced-diploma-in-nursing-perianaesthesia-adpa1,58,15,58,7,60,62,0.967741935483871,37.75022690322581,0.0967741935483871,27,58,15,58,7,60,62,0.967741935483871,37.75022690322581,0.0967741935483871,27
/adult-learner/course-detail/NYP-WSCP28_012/signature-dim-sum,58,4,58,7,62,60,1.0333333333333334,27.874973450000002,0.016666666666666666,10,58,4,58,7,62,60,1.0333333333333334,27.874973450000002,0.016666666666666666,10
/adult-learner/course-detail/NYP-CI246001/generative-ai-work,57,6,56,5,59,59,1,26.646624491525426,0.03389830508474576,9,57,6,56,5,59,59,1,26.646624491525426,0.03389830508474576,9
/adult-learner/course-detail/NYP-CL1082/overview-of-sustainable-and-renewable-energy-technologies-for-a-smart-city,57,14,57,5,65,59,1.1016949152542372,67.17225044067797,0.06779661016949153,16,57,14,57,5,65,59,1.1016949152542372,67.17225044067797,0.06779661016949153,16
/adult-learner/course-detail/NYP-SI4064_002/how-to-become-a-youtuber-and-get-paid-classroom-facilitated-asynchronous-e-learning,57,3,57,8,59,59,1,26.40313777966102,0.03389830508474576,7,57,3,57,8,59,59,1,26.40313777966102,0.03389830508474576,7
/adult-learner/course-detail/NYP-CB0555/sc103-rules-of-origin-free-trade-agreements,56,14,56,6,58,60,0.9666666666666667,52.569126966666666,0.08333333333333333,20,56,14,56,6,58,60,0.9666666666666667,52.569126966666666,0.08333333333333333,20
/adult-learner/course-detail/NYP-CB1573/introduction-to-sustainability-for-hospitality-businesses,56,15,56,4,61,63,0.9682539682539683,21.750141349206352,0.06349206349206349,10,56,15,56,4,61,63,0.9682539682539683,21.750141349206352,0.06349206349206349,10
/adult-learner/course-detail/NYP-CE1358/design-thinking-workshop,56,15,56,5,58,60,0.9666666666666667,57.83441954999999,0.05,15,56,15,56,5,58,60,0.9666666666666667,57.83441954999999,0.05,15
/adult-learner/course-detail/NYP-SI4025_017/digital-entrepreneurship-in-the-era-of-cross-border-e-commerce-mastering-selling-strategies-on-amazoncom-classroom-facilitated,56,15,56,2,61,62,0.9838709677419355,23.82870462903226,0.12903225806451613,17,56,15,56,2,61,62,0.9838709677419355,23.82870462903226,0.12903225806451613,17
/adult-learner/course-detail/NYP-DXSP02/specialist-diploma-in-visual-effects,55,12,55,9,59,56,1.0535714285714286,36.98459942857143,0.05357142857142857,20,55,12,55,9,59,56,1.0535714285714286,36.98459942857143,0.05357142857142857,20
/adult-learner/course-types/post-diploma-programmes/engineering/stories/inspiring-alumnus-Tan-Aik-Khoon,55,45,55,1,56,55,1.018181818181818,6.897433309090909,0.45454545454545453,29,55,45,55,1,56,55,1.018181818181818,6.897433309090909,0.45454545454545453,29
/adult-learner/course-detail/NYP-CB241004/risk-management-in-sport-bizsafe-level-2,54,27,53,7,64,60,1.0666666666666667,68.41278135,0.23333333333333334,37,54,27,53,7,64,60,1.0666666666666667,68.41278135,0.23333333333333334,37
/adult-learner/course-detail/NYP-CE1543/software-quality-assurance-essentials,54,13,53,6,58,62,0.9354838709677419,19.639733354838707,0.14516129032258066,17,54,13,53,6,58,62,0.9354838709677419,19.639733354838707,0.14516129032258066,17
/adult-learner/course-detail/NYP-CI231005/the-international-council-of-e-commerce-consultants-certified-cloud-security-engineer-ec-council-ccse,54,7,54,8,63,59,1.0677966101694916,50.61944316949153,0.06779661016949153,17,54,7,54,8,63,59,1.0677966101694916,50.61944316949153,0.06779661016949153,17
/adult-learner/course-detail/NYP-AS003Z/quality-improvement-and-assurance-part-of-pdc3-of-advanced-diploma-in-pharmaceutical-sciences,53,12,53,6,57,55,1.0363636363636364,20.39075249090909,0.05454545454545454,8,53,12,53,6,57,55,1.0363636363636364,20.39075249090909,0.05454545454545454,8
/adult-learner/course-detail/NYP-CB2003/build-creative-winning-business-strategies,53,7,53,7,54,56,0.9642857142857143,53.813277625,0.03571428571428571,19,53,7,53,7,54,56,0.9642857142857143,53.813277625,0.03571428571428571,19
/adult-learner/course-detail/NYP-CH0527/understand-dementia-just-forgetful-or-dementia,53,6,53,5,61,56,1.0892857142857142,15.175615339285715,0.03571428571428571,14,53,6,53,5,61,56,1.0892857142857142,15.175615339285715,0.03571428571428571,14
/adult-learner/course-detail/NYP-CI241001/applied-generative-artificial-intelligence-real-world-project-development,53,4,53,11,60,57,1.0526315789473684,48.34794259649122,0.05263157894736842,16,53,4,53,11,60,57,1.0526315789473684,48.34794259649122,0.05263157894736842,16
/adult-learner/course-detail/NYP-CB241011/sustainability-at-our-core-uncovering-esg-investing,52,6,51,7,53,54,0.9814814814814815,12.268606499999999,0.09259259259259259,11,52,6,51,7,53,54,0.9814814814814815,12.268606499999999,0.09259259259259259,11
/adult-learner/course-detail/NYP-CE1239/robotic-process-automation-rpa-for-beginners,52,9,51,6,55,55,1,40.201878254545456,0.10909090909090909,17,52,9,51,6,55,55,1,40.201878254545456,0.10909090909090909,17
/adult-learner/course-detail/NYP-CH1186/dental-care-for-people-with-special-needs,52,13,52,3,52,54,0.9629629629629629,13.014805166666667,0.1111111111111111,12,52,13,52,3,52,54,0.9629629629629629,13.014805166666667,0.1111111111111111,12
/adult-learner/course-detail/NYP-CLSP05/specialist-diploma-in-energy-and-environmental-management-for-process-industry,52,8,52,12,59,61,0.9672131147540983,72.57935496721312,0.13114754098360656,16,52,8,52,12,59,61,0.9672131147540983,72.57935496721312,0.13114754098360656,16
/adult-learner/course-detail/NYP-EGQP06/wsq-diploma-in-precision-engineering-master-craftsman-skills,52,28,52,11,67,62,1.0806451612903225,171.09031916129032,0.1935483870967742,43,52,28,52,11,67,62,1.0806451612903225,171.09031916129032,0.1935483870967742,43
/adult-learner/course-detail/NYP-HSAF39/advanced-diploma-in-nursing-critical-care-adcc1,52,14,52,12,60,55,1.0909090909090908,77.05181909090909,0.12727272727272726,23,52,14,52,12,60,55,1.0909090909090908,77.05181909090909,0.12727272727272726,23
/adult-learner/course-detail/NYP-CB231019/digital-marketing-analytics,51,7,51,10,53,54,0.9814814814814815,62.58034657407407,0.018518518518518517,7,51,7,51,10,53,54,0.9814814814814815,62.58034657407407,0.018518518518518517,7
/adult-learner/course-detail/NYP-CL0518/creating-your-own-scented-candle,51,28,51,6,59,57,1.0350877192982457,20.63935889473684,0.2631578947368421,30,51,28,51,6,59,57,1.0350877192982457,20.63935889473684,0.2631578947368421,30
/adult-learner/course-detail/NYP-HSAF31/advanced-diploma-in-nursing-nephro-urology,51,30,51,15,261,164,1.5914634146341464,377.20458373780485,0.42073170731707316,155,51,30,51,15,261,164,1.5914634146341464,377.20458373780485,0.42073170731707316,155
/adult-learner/course-detail/NYP-HSAF48/advanced-diploma-in-nursing-orthopaedics-adod1,51,18,51,8,59,55,1.0727272727272728,88.61053658181818,0.16363636363636364,24,51,18,51,8,59,55,1.0727272727272728,88.61053658181818,0.16363636363636364,24
/adult-learner/course-detail/NYP-WSCP40_010/baking-and-pastry-101,51,11,51,3,53,50,1.06,50.887249919999995,0.14,20,51,11,51,3,53,50,1.06,50.887249919999995,0.14,20
/adult-learner/course-detail/NYP-ITSP07/specialist-diploma-in-applied-artificial-intelligence,50,28,50,20,83,66,1.2575757575757576,111.72474671212122,0.25757575757575757,37,50,28,50,20,83,66,1.2575757575757576,111.72474671212122,0.25757575757575757,37
/adult-learner/course-detail/NYP-CE231003/apply-generative-artificial-intelligence-for-your-industry,49,11,49,7,55,53,1.0377358490566038,42.35514918867924,0.09433962264150944,18,49,11,49,7,55,53,1.0377358490566038,42.35514918867924,0.09433962264150944,18
/adult-learner/course-detail/NYP-SI4025_010/how-to-become-a-youtuber-and-get-paid-classroom-facilitated-asynchronous-e-learning,49,13,49,7,52,52,1,51.62914223076923,0.09615384615384616,21,49,13,49,7,52,52,1,51.62914223076923,0.09615384615384616,21
/adult-learner/course-detail/NYP-WSCD11_008/develop-marketing-campaigns,49,3,49,7,51,54,0.9444444444444444,13.56143172222222,0.05555555555555555,10,49,3,49,7,51,54,0.9444444444444444,13.56143172222222,0.05555555555555555,10
/adult-learner/course-detail/NYP-CB1037/hr-analytics,48,2,47,11,55,57,0.9649122807017544,19.271747245614037,0.15789473684210525,24,48,2,47,11,55,57,0.9649122807017544,19.271747245614037,0.15789473684210525,24
/adult-learner/course-detail/NYP-CE1231/coding-for-beginners-sync-and-async,48,3,48,6,50,49,1.0204081632653061,11.82972881632653,0.02040816326530612,6,48,3,48,6,50,49,1.0204081632653061,11.82972881632653,0.02040816326530612,6
/adult-learner/course-detail/NYP-WSCD11_002/participate-in-negotiations,48,6,48,3,48,49,0.9795918367346939,35.53068875510204,0.04081632653061224,13,48,6,48,3,48,49,0.9795918367346939,35.53068875510204,0.04081632653061224,13
/adult-learner/course-detail/NYP-CE1354/electric-vehicle-and-charging-system-classroom-and-synchronous-elearning,47,11,47,2,49,48,1.0208333333333333,22.4320973125,0.0625,11,47,11,47,2,49,48,1.0208333333333333,22.4320973125,0.0625,11
/adult-learner/course-detail/NYP-SI4025_009/start-your-business-at-no-cost-using-affiliate-marketing-classroom-facilitated-asynchronous-e-learning,47,28,47,3,50,48,1.0416666666666667,76.1151079375,0.14583333333333334,21,47,28,47,3,50,48,1.0416666666666667,76.1151079375,0.14583333333333334,21
/adult-learner/course-types/short-courses/retail,47,31,47,1,48,49,0.9795918367346939,8.271188040816327,0.22448979591836735,19,47,31,47,1,48,49,0.9795918367346939,8.271188040816327,0.22448979591836735,19
/adult-learner/course-detail/NYP-CB0558/sc202-essentials-of-internal-export-control-compliance-programme,46,8,46,5,51,48,1.0625,34.13368564583333,0.041666666666666664,11,46,8,46,5,51,48,1.0625,34.13368564583333,0.041666666666666664,11
/adult-learner/course-detail/NYP-CB231013/sustainability-at-our-core-equipping-you-to-drive-impact,46,23,46,3,48,47,1.0212765957446808,21.028311234042555,0.1276595744680851,15,46,23,46,3,48,47,1.0212765957446808,21.028311234042555,0.1276595744680851,15
/adult-learner/course-detail/NYP-CB241006/hospitality-industry-analytics,46,11,46,5,47,49,0.9591836734693877,33.49655785714286,0.04081632653061224,12,46,11,46,5,47,49,0.9591836734693877,33.49655785714286,0.04081632653061224,12
/adult-learner/course-detail/NYP-CL240007/science-behind-sourdough-bread,46,6,46,3,47,46,1.0217391304347827,13.266504913043478,0.021739130434782608,9,46,6,46,3,47,46,1.0217391304347827,13.266504913043478,0.021739130434782608,9
/adult-learner/course-detail/NYP-SI4024_021/sell-and-earn-on-tiktok-classroom-facilitated-asynchronous-e-learning,46,6,46,1,49,46,1.065217391304348,20.62189980434783,0.043478260869565216,9,46,6,46,1,49,46,1.065217391304348,20.62189980434783,0.043478260869565216,9
/adult-learner/course-detail/NYP-SI4059_002/generative-ai-content-creation-super-sprint-your-sales-and-marketing-performance-practical,46,7,46,7,50,47,1.0638297872340425,53.834016042553195,0.06382978723404255,15,46,7,46,7,50,47,1.0638297872340425,53.834016042553195,0.06382978723404255,15
/adult-learner/course-detail/NYP-CB231003/introduction-to-business-analytics-making-data-driven-decisions-for-business-executives,45,10,44,4,45,46,0.9782608695652174,17.875132782608695,0.043478260869565216,9,45,10,44,4,45,46,0.9782608695652174,17.875132782608695,0.043478260869565216,9
/adult-learner/course-detail/NYP-SI4024-033/set-up-your-sustainability-e-commerce-business-classroom-facilitated-asynchronous-e-learning,45,11,45,1,48,47,1.0212765957446808,11.285254361702128,0.14893617021276595,17,45,11,45,1,48,47,1.0212765957446808,11.285254361702128,0.14893617021276595,17
/adult-learner/course-detail/NYP-SI4024-034/set-up-your-sustainability-e-commerce-business-classroom-facilitated-asynchronous-e-learning,45,24,45,6,47,49,0.9591836734693877,56.40008857142857,0.14285714285714285,11,45,24,45,6,47,49,0.9591836734693877,56.40008857142857,0.14285714285714285,11
/adult-learner/course-detail/NYP-CE231014/9-day-precision-engineering-assessment-and-reskilling-lab-pearl-cnc-milling,44,30,43,14,58,57,1.0175438596491229,86.2366869122807,0.2982456140350877,43,44,30,43,14,58,57,1.0175438596491229,86.2366869122807,0.2982456140350877,43
/adult-learner/course-detail/NYP-CE246001/ai-roadmapping-for-companies-and-enterprises,44,9,44,8,48,48,1,63.94634945833334,0.08333333333333333,10,44,9,44,8,48,48,1,63.94634945833334,0.08333333333333333,10
/adult-learner/course-detail/NYP-CL231002M01/carbon-accounting-and-management,44,12,44,7,49,46,1.065217391304348,79.58191680434784,0.13043478260869565,19,44,12,44,7,49,46,1.065217391304348,79.58191680434784,0.13043478260869565,19
/adult-learner/course-detail/NYP-EG901W/apply-additive-manufacturing-technology-pe-sf,44,8,44,6,48,47,1.0212765957446808,27.662539765957447,0.02127659574468085,6,44,8,44,6,48,47,1.0212765957446808,27.662539765957447,0.02127659574468085,6
/adult-learner/course-detail/NYP-WSCY05_801/sctp-advanced-certificate-in-food-services-culinary-arts-part-time,44,4,44,7,45,47,0.9574468085106383,17.524315170212766,0.0425531914893617,7,44,4,44,7,45,47,0.9574468085106383,17.524315170212766,0.0425531914893617,7
/adult-learner/course-types/recommended/design-media,44,3,43,10,53,55,0.9636363636363636,30.490864363636362,0.12727272727272726,20,44,3,43,10,53,55,0.9636363636363636,30.490864363636362,0.12727272727272726,20
/adult-learner/course-detail/NYP-CX1288/service-experience-design-4-day-mini-series,43,20,42,5,46,46,1,70.72390239130435,0.1956521739130435,16,43,20,42,5,46,46,1,70.72390239130435,0.1956521739130435,16
/adult-learner/course-detail/NYP-SI4022_012/drive-sales-performance-on-lazada-marketing,43,10,43,0,44,43,1.0232558139534884,17.999550860465117,0.046511627906976744,9,43,10,43,0,44,43,1.0232558139534884,17.999550860465117,0.046511627906976744,9
/adult-learner/course-detail/NYP-WSCD11_009/manage-productivity-improvements,43,4,43,6,45,45,1,24.598660466666665,0.06666666666666667,9,43,4,43,6,45,45,1,24.598660466666665,0.06666666666666667,9
/adult-learner/course-detail/NYP-WSCP39_002/hawker-culinary-fundamentals,43,14,43,6,50,45,1.1111111111111112,48.377472533333325,0.08888888888888889,16,43,14,43,6,50,45,1.1111111111111112,48.377472533333325,0.08888888888888889,16
/adult-learner/course-detail/NYP-AS010Z/automated-medication-systems-part-of-pdc4-of-advanced-diploma-in-pharmaceutical-sciences,42,7,42,3,42,44,0.9545454545454546,8.143090590909091,0.045454545454545456,6,42,7,42,3,42,44,0.9545454545454546,8.143090590909091,0.045454545454545456,6
/adult-learner/course-detail/NYP-CL240001/certificate-in-ojt-foundational-program,42,12,42,7,43,44,0.9772727272727273,25.636677477272727,0.09090909090909091,9,42,12,42,7,43,44,0.9772727272727273,25.636677477272727,0.09090909090909091,9
/adult-learner/course-detail/NYP-SI4022_013/getting-started-on-lazada-onboarding,42,17,42,3,43,46,0.9347826086956522,8.156114391304346,0.06521739130434782,9,42,17,42,3,43,46,0.9347826086956522,8.156114391304346,0.06521739130434782,9
/adult-learner/course-detail/NYP-WSCD11_007/maintain-inventories,42,7,42,1,42,42,1,7.089232476190476,0.047619047619047616,7,42,7,42,1,42,42,1,7.089232476190476,0.047619047619047616,7
/adult-learner/course-detail/NYP-WSCP29_039/bagel-and-brioche-delights,42,11,42,0,45,42,1.0714285714285714,21.6506095,0.047619047619047616,9,42,11,42,0,45,42,1.0714285714285714,21.6506095,0.047619047619047616,9
/adult-learner/course-detail/NYP-CB0557/sc201-basics-of-strategic-goods-control-seminar,41,14,41,4,48,46,1.0434782608695652,44.31349343478261,0.10869565217391304,15,41,14,41,4,48,46,1.0434782608695652,44.31349343478261,0.10869565217391304,15
/adult-learner/course-detail/NYP-CL1249/good-manufacturing-practices-gmp-what-you-need-to-know,41,23,41,12,56,50,1.12,134.46562802,0.26,37,41,23,41,12,56,50,1.12,134.46562802,0.26,37
/adult-learner/course-detail/NYP-JC1A31/assessing-and-reviewing-workplace-learning,41,8,41,1,41,42,0.9761904761904762,6.053718857142857,0.07142857142857142,9,41,8,41,1,41,42,0.9761904761904762,6.053718857142857,0.07142857142857142,9
/adult-learner/course-detail/NYP-SI4024_026/home-based-business,41,5,41,4,41,41,1,87.47962368292684,0.04878048780487805,12,41,5,41,4,41,41,1,87.47962368292684,0.04878048780487805,12
/adult-learner/course-detail/NYP-WSCC10_016/demonstrate-basic-knife-skills,41,10,41,3,43,43,1,6.818302,0.046511627906976744,11,41,10,41,3,43,43,1,6.818302,0.046511627906976744,11
/adult-learner/course-detail/NYP-SI7025_013/introduction-to-digital-marketing-classroom-facilitated,40,10,40,9,42,44,0.9545454545454546,24.008755000000004,0.09090909090909091,10,40,10,40,9,42,44,0.9545454545454546,24.008755000000004,0.09090909090909091,10
/adult-learner/course-detail/NYP-WSCM16_001/artisan-breads,40,6,40,1,41,40,1.025,16.6596902,0.025,6,40,6,40,1,41,40,1.025,16.6596902,0.025,6
/adult-learner/course-detail/NYP-CE241003/smart-connected-system-design-and-implementation,39,8,39,8,43,43,1,48.871185325581386,0.09302325581395349,11,39,8,39,8,43,43,1,48.871185325581386,0.09302325581395349,11
/adult-learner/course-detail/NYP-SI4060_003/supercharge-sales-with-automated-omnichannel-integration-classroom-facilitated-practical-training,39,6,39,4,41,42,0.9761904761904762,3029.849022761905,0.047619047619047616,5,39,6,39,4,41,42,0.9761904761904762,3029.849022761905,0.047619047619047616,5
/adult-learner/course-detail/NYP-SI4064_003/level-up-customer-engagement-through-live-streaming,39,3,39,3,39,39,1,5.666320743589744,0,7,39,3,39,3,39,39,1,5.666320743589744,0,7
/adult-learner/course-detail/NYP-AS006Z/good-dispensing-practice-part-of-pdc2-of-advanced-diploma-in-pharmaceutical-sciences,38,5,38,2,38,38,1,10.93944992105263,0.05263157894736842,11,38,5,38,2,38,38,1,10.93944992105263,0.05263157894736842,11
/adult-learner/course-detail/NYP-AS007Z/drug-information-part-of-pdc2-of-advanced-diploma-in-pharmaceutical-sciences,38,1,38,3,38,39,0.9743589743589743,12.32459476923077,0.02564102564102564,7,38,1,38,3,38,39,0.9743589743589743,12.32459476923077,0.02564102564102564,7
/adult-learner/course-detail/NYP-CB2001/becoming-a-change-agent-in-a-volatile-world,38,8,38,3,38,38,1,11.060034368421052,0.13157894736842105,5,38,8,38,3,38,38,1,11.060034368421052,0.13157894736842105,5
/adult-learner/course-detail/NYP-WSCP28_029/british-favourites,38,5,38,2,41,40,1.025,9.8472789,0.05,5,38,5,38,2,41,40,1.025,9.8472789,0.05,5
/adult-learner/course-detail/NYP-WSCY06_801/sctp-advanced-certificate-in-food-services-pastry-and-baking-part-time,38,2,38,2,41,38,1.0789473684210527,10.507881368421053,0.05263157894736842,11,38,2,38,2,41,38,1.0789473684210527,10.507881368421053,0.05263157894736842,11
/adult-learner/course-detail/NYP-WSQBC1_001/be-a-collaborative-influencer-classroom-facilitated-asynchronous-e-learning,38,11,38,1,40,39,1.0256410256410255,23.79878207692308,0.05128205128205128,8,38,11,38,1,40,39,1.0256410256410255,23.79878207692308,0.05128205128205128,8
/adult-learner/course-detail/NYP-SI7055_001/business-intelligence-to-improve-revenue,37,8,37,0,37,37,1,26.86160989189189,0.02702702702702703,7,37,8,37,0,37,37,1,26.86160989189189,0.02702702702702703,7
/adult-learner/course-detail/NYP-WSCM14_002/classic-french-cuisine,37,14,37,3,42,43,0.9767441860465116,9.573021604651162,0.16279069767441862,19,37,14,37,3,42,43,0.9767441860465116,9.573021604651162,0.16279069767441862,19
/adult-learner/course-detail/NYP-NYP-CB1264/advanced-hr-analytics-using-data-modelling-to-improve-human-capital-performance,36,7,36,5,46,41,1.1219512195121952,22.194217853658536,0.07317073170731707,8,36,7,36,5,46,41,1.1219512195121952,22.194217853658536,0.07317073170731707,8
